title,abstract,true_label
Harnessing international finance to manage the Amazon agro-industrial explosion? The case of international finance corporation loans to Grupo Maggi,"One of the major global trends linked to the process of globalization is the expansion of agro-industry into the humid tropics. Although agro-industry is an important source of income for Brazil, it is also leading to the displacement of local populations and extensive clearing of native vegetation. In this context, we focus on a second trend resulting from globalization in which financial institutions have demonstrated increasing concern with environmental and social responsibility, notably through the inclusion of environmental and social conditions in loans to the agricultural sector. In this article, we provide an assessment of the potential for this type of economic instrument to help reduce the negative impacts of agro-industrial expansion, and how the different actors who are shaping this debate (non-governmental organizations, industries, the finance sector, government) can best help to realize this potential. We evaluate this broader question through the lens of two International Finance Corporation loans to Brazil's Grupo Maggi, the world's largest independently-held soybean exporter. We identify four areas in which private sector self-regulation can improve to realize environmental and social performance goals: (a) Financial institutions and firms can increase the clarity, quality, timeliness, and regularity of monitoring and reporting; (b) Civil society can develop a more sophisticated approach to distinguishing between companies and initiatives that essentially maintain the status quo and those that are trying to improve; (c) Civil society can help to develop simple, standard measures of environmental and social performance of agricultural lands for use by financial institutions and firms in establishing environmental and social management systems; and (d) Governments can develop strong regulations that capitalize on voluntary regulation mechanisms' flexibility and efficiency, as well as developing incentive systems for producers and firms that demonstrate high social and environmental performance in their operations. © 2008 by The Haworth Press. All rights reserved.",About Sufficiency
14 - Strengthening Green Finance by Better Integrating the Social Dimensions in the European Union’s Sustainable Finance Laws,"The EU has spearheaded innovative legislation in 2019 to promote the financing of economic activities to tackle climate change. But the social aspects of tackling climate and environmental problems have received inadequate attention in the legislation. This has resulted in inconsistent legal definitions and unelaborated processes to ensure all economic and climate tackling activities are socially sustainable. In many cases climate changing activities have resulted from, or been combined with, breaching social and human rights. Providing opportunities to citizens and communities to (financially) redress environmental problems is important for a just transition. An integrated approach whereby ESG risks and long term impacts are integrated in all banking and investment decision-making should be urgently taken up by the Commission. Building on existing international standards, voluntary codes and expertise in the EU’s social sector would help to meet the existing challenges. Such EU policy should also be integrated in the EU’s international trade and investment treaties that create the competition from financial players outside the EU which might not integrate an ESG approach. © Cambridge University Press 2021.",About Sufficiency
The new politics of strategic resources: Energy and food security challenges in the 21st century,"Since 2008, energy and food markets ?those most fundamental to human existence ?have remained in turmoil. Resource scarcity has had a much bigger global impact in recent years than has been predicted, with ongoing volatility a sign that the world is only part-way through navigating a treacherous transition in the way it uses resources. Scarcity, and perceptions of scarcity, increase political risks, while geopolitical turmoil exacerbates shortages and complicates the search for solutions. The New Politics of Strategic Resources examines the political dimensions of strategic resource challenges at the domestic and international levels. For better or worse, energy and food markets are shaped by perceptions of national interest and do not behave as traditional market goods. So while markets are an essential part of any response to tighter resource supplies, governments also will play a key role. David Steven, Emily O'Brien, Bruce Jones, and their colleagues discuss what those roles are and what they should be. The architecture for coordinating multilateral responses to these dynamics has fallen short, raising questions about the effective international management of these issues. Politics impede here too, as the major powers must negotiate political and security trade-offs to cooperate on the design of more robust international regimes and mechanisms for resource security and the provision of global public goods. This timely volume includes chapters on major powers (United States, India, China) and key suppliers (Russia, Saudi Arabia). The contributors also address thematic topics, such as the interaction between oil and state fragility; the changing political dynamics of climate change; and the politics of resource subsidies © 2015 the brookings institution. All rights reserved",About Sufficiency
Your money or your life? The carbon-development paradox,"The relationship between human health and well-being, energy use and carbon emissions is a foremost concern in sustainable development. If past advances in well-being have been accomplished only through increases in energy use, there may be significant trade-offs between achieving universal human development and mitigating climate change. We test the explanatory power of economic, dietary and modern energy factors in accounting for past improvements in life expectancy, using a simple novel method, functional dynamic decomposition. We elucidate the paradox that a strong correlation between emissions and human development at one point in time does not imply that their dynamics are coupled in the long term. Increases in primary energy and carbon emissions can account for only a quarter of improvements in life expectancy, but are closely tied to growth in income. Facing this carbon-development paradox requires prioritizing human well-being over economic growth. © 2020 The Author(s). Published by IOP Publishing Ltd.",About Sufficiency
Biomaterials and Regenerative Agriculture: A Methodological Framework to Enable Circular Transitions,"Biomaterials, used here to signify 100% biobased and biodegradable materials, can offer a promising solution for transitioning away from fossil-based resources, addressing the climate crisis, and combating plastic pollution. To ensure their environmental benefits, biomaterials must derive from regenerative, non-polluting feedstocks that do not compete with food or feed production. From this perspective, agricultural residues and by-products present a favorable feedstock option for biomaterials production. Although this is an improvement over sourcing them from primary crops, the sustainability of underlying agricultural systems must be considered. Furthermore, the nutrient value of biomaterials for specific soil ecosystems is often overlooked despite their compostability. In this research, we investigate the linkages between biomaterials development and regenerative agriculture, a set of farming practices that can effectively sustain the growing human population while enhancing, rather than degrading, ecosystem health. We explore interdependencies between biomaterials’ production and regenerative agriculture for biomass sourcing and nutrient return and suggest a methodological framework to identify mutual benefits. The extent to which regenerative farms can provide biomaterial feedstocks without compromising crop cultivation and ecosystem health is analyzed together with the potential of biomaterials to deliver beneficial nutrients and services to regenerative systems. Applying this framework to the Great Lakes Region, Michigan, USA, an agricultural hub facing environmental degradation and plastic pollution, reveals synergistic linkages that unlock novel circular economy opportunities, including local production of renewable biomaterials for various applications, enhancing food security and bolstering socio-ecological systems. © 2023 by the authors.",About Sufficiency
The future of wheat breeding,"Unlike the situation in the European Union, where wheat breeding is almost exclusively in the hands of the private sector, public breeding of disease-resistant wheat with high baking quality has a long-standing tradition in Switzerland. Important increases in yield potential are still possible here. After World War I, wheat yield in other European countries increased rapidly due to a focus on mass production and a demand for high baking quality. The current annual breeding progress in mass-produced wheat remains at 1%, and large investments would be necessary to raise this rate to the 2.5% required for global food security. However, investment does not pay back when seed rotation is reduced to 50% as it is the case in some countries. Therefore, significant yield leaps cannot be expected in the near future. As the harvest index-the driving trait of the Green Revolution-is close to its theoretical maximum above 50% and thus no longer drives progress, smart-breeding may allow fast and precise breeding. Smartbreeding combines cheap and efficient molecular tools with new phenotyping techniques to produce novel varieties, such as hexaploid bread wheat. The theoretical possibility of doubling the photosynthetic efficiency is a silver line at the horizon, but it demands fundamental changes to an age-old breeding system. In the face of climate change and ongoing globalization, the reasonable use of new breeding tools will help us develop new productive wheat varieties that are tolerant to rapid changes from hot to cold or flooding to drought and are resistant to pests and diseases.",About Sufficiency
New challenges for the moroccan agricultural sector to cope with local and global changes,"The Moroccan agricultural sector is facing emerging challenges. First, the country is characterized by a significant water stress, as the volume of renewable water per capita does not exceed 750cubic meters per year. In addition, climate change scenarios predict a decrease by 10 to 15% of average rainfall and a rise of 2°C in temperatures over the next decades. As a consequence, water scarcity will be exacerbated. Second, the current national agricultural strategy, namely the ‘Green Morocco Plan’, aims to increase the overall production of the agricultural sector. To do so, public authorities encourage the adoption of drip irrigation coupled with financial support for drilling boreholes and for pumping` equipment, e.g., to irrigate fruit trees and vegetables. As a consequence, in many areas of the country, groundwater depletion is of growing concern. Third, domestic markets have become saturated and fruit prices have plummeted, particularly citrus, hindering the original hypothesis of improved economic water productivity by horticultural crops. Moreover, the current agricultural strategy has neglected rain-fed staple crops, such as cereals and pulses, and farmers growing these crops receive limited support. Fourth, the whole economic growth of the country appears to remain highly vulnerable to the annual rainfall variability. Because of demographic growth, the country has become a net importer of food and feed, e.g., soft wheat, edible oils, dairy products (butter and cheese), maize, and soya meal, and this may be harmful for its food security. Fifth, Morocco remains a rural country, since 40% of its inhabitants are still considered as employed in the agricultural sector. This is already generating increased tensions on agricultural land. In particular, the numerous land tenure statuses often impede investments in agricultural activities that would be made on the long term. Despite these challenges, the growing domestic demand for food products constitutes a strong opportunity for improved livelihoods for the people employed in this sector. As a consequence, young farmers engage in innovative learning processes in order to achieve higher crops and livestock yields, as well as improved farms’ profitability. Altogether, these elements suggest that the Moroccan agricultural sector will need to actively face new challenges, especially in relation to water management in a context of climate change, sound extension services and improved labor remuneration, as well as the satisfaction of growing food demand. These challenges may require new governance standards, which impose not only to produce higher quantities of food products but also of better quality and to do so in an environmentally sustainable way. Priority should be hence set to capacity-building of human resources and to promoting rain-fed systems that integrate crops and livestock rather than focusing only on support to heavy investments in irrigation, with limited attention to market and environmental issues. © 2017 by Nova Science Publishers, Inc.",About Sufficiency
"Estimating the impact on water scarcity due to coffee production, trade, and consumption worldwide and a focus on EU","Coffee consumption is concentrated in the “Global North”, while production is mainly located in the “Global South”. This trade-driven dependency leads to the exploitation of natural resources. As an export-oriented cash crop, such dependency jeopardizes the existence of a fair distribution of the risks and revenues among all the actors taking part in its globalized supply chain. Coffee trees are mainly rain-fed and only partly irrigated. However, the increasing global coffee demand led to higher consumption of freshwater, which can exacerbate the stressed condition of already stressed water basins. This study quantifies the impact of global coffee consumption on water scarcity, considering the larger system made of producer and consumer countries. The global displacement of such impact is driven by consumer preferences. We found that the US, EU and Asian countries’ coffee consumption create impact on water scarcity mostly in African and South American countries, which is also representative of the economic disparities existing behind the global trade flows. Climate change will likely affect the varieties currently preferred by global consumers. Therefore, immediate environmental sustainability actions including water resource preservation are necessary to face current and future challenges. © 2022 Elsevier Ltd",About Sufficiency
"Conservation in conflict: Corporations, capitalism and sustainable development","In recent times arguments for conservation allying with corporations have been prominent and not least in the advocacy of ‘new conservation’. This has set up a false dichotomy between traditional conservation and concern for humanity. The supposed intrinsic/instrumental, human/non-human conflict in conservation appears as a diversion from the actual problem which is the modern organisation of society as a capital accumulating machine based on competition and shifting costs on to others. This is particularly evident in the corporate and financial forms of capitalism which have been taking over conservation, and more broadly environmental policy debates. Pragmatism in the form of ‘new conservation’ is argued to involve contradictions going back to Pinchot and encapsulated in modern ideas of sustainable development. This has accelerated environmental destruction and social inequity, exploitation and injustice. The loss of biodiversity will accelerate with the financialisation of Nature via a range of new instruments (e.g. biodiversity banking, trading, offsetting, green/blue bonds, species credits, extinction futures markets and climate catastrophe bonds) that are being promoted by major conservation NGOs (e.g. WWF, TNC). Preserving, empowering and developing alternative social-ecological forms of running economies is then seen as the central issue for protecting both humans and non-humans alike. Divisions in conservation are argued to be real conflicts over the form and function of economic systems and the currently dominant role of capitalism in its corporate and financial forms. © 2022",About Sufficiency
Impact assessment as a means to train future engineers for sustainable development,"Today's engineers are not only expected to develop new products and technical solutions to everyday problems. Against the background of sustainable development (SD) they should also be involved in developing comprehensive long-term solutions for global interrelated socio-economic and environmental problems. These comprise poverty, climate change, energy supply, drinking water scarcity, and other features. Besides, even useful technologies that were developed for the improvement of the standard of living can have short-or long-term irreversible negative impacts on human life or the environment (e. g., cooling systems with non-explosive CFC gases were developed to improve safety at home and ended up being banned for their ozone-depletion poten tial). Therefore, engineers need to consider social and environ mental side effects as well as potential unintended impacts that could be caused by technological developments. Conse quently, methods for inter-and transdisciplinary impact assess ment (IA) should play a key role in engineering education (EE) right from the start. This paper points out some key questions for further research related to IA-relevant courses in EE.",About Sufficiency
Contribution of waste management to a sustainable textile sector,"With increasing textile consumption and limited sorting and recycling capacities, the EU faces major challenges in terms of managing its textile waste. This study investigates the environmental and socio-economic impacts of explorative policy scenarios for a more sustainable textile waste management system in Europe. These scenarios differ substantially in the amounts of textile waste generated and separately collected, closed-loop recycling capacities and textile waste exports. Our results show that sustainable textile waste management remains highly relevant for the sector. Still, without addressing in parallel prevention of textile waste generation via production and consumption patterns, a climate-neutral and circular textiles sector will be hard to achieve. Interventions in the waste management of textiles could reduce global warming impacts by up to 22.3 Mt CO2 per year, which translates to an 18% sector-wide impact by 2035. Depending on the intervention(s), the estimated required investment at present amounts to between 7 and 33 billion EUR. The study provides a valuable starting point for evidence-based decisions on future textile policymaking in Europe. © 2024 The Author(s)",About Sufficiency
EU climate and energy policy beyond 2020: Is a single target for GHG reduction sufficient?,"The immediate and long-term requirements of energy policy in Germany and the wider EU are widespread. In addition to meeting decarbonisation targets to mitigate climate change, energy policy must be designed in such a way that is socioeconomically advantageous, delivering multi-policy objectives of energy security, a stable environment for energy system operation, affordable energy prices for consumers and industry, and an environment conducive to economic growth. There has been much debate about the merits and weaknesses of alternative policy frameworks to deliver on emissions targets. Introduced in 2005, the EU emissions trading system (ETS) was designed to monetise the externalities associated with GHG emissions, with many citing the carbon price as providing the most efficient and cost-effective means of achieving a certain emissions target. By contrast, subsidies for renewable electricity generation and energy efficiency measures, when implemented alongside an emissions trading scheme, are often criticized for increasing the costs of emissions abatement and producing no additional environmental benefits. This chapter re-assesses the merits and weaknesses of this policy mix and explores the socio-economic impacts of alternative policy scenarios that achieve the same emissions target. We use E3ME, a global macro-econometric model, to show that environmental regulation and subsidies for energy efficiency and renewable investment at European level, when implemented alongside a carbon price, lead to improved long-term environmental and socio-economic outcomes compared to when a carbon price is the sole policy instrument. © Springer Nature Switzerland AG 2019.",About Sufficiency
How much land-based greenhouse gas mitigation can be achieved without compromising food security and environmental goals?,"Feeding 9-10 billion people by 2050 and preventing dangerous climate change are two of the greatest challenges facing humanity. Both challenges must be met while reducing the impact of land management on ecosystem services that deliver vital goods and services, and support human health and well-being. Few studies to date have considered the interactions between these challenges. In this study we briefly outline the challenges, review the supply- and demand-side climate mitigation potential available in the Agriculture, Forestry and Other Land Use AFOLU sector and options for delivering food security. We briefly outline some of the synergies and trade-offs afforded by mitigation practices, before presenting an assessment of the mitigation potential possible in the AFOLU sector under possible future scenarios in which demand-side measures codeliver to aid food security. We conclude that while supply-side mitigation measures, such as changes in land management, might either enhance or negatively impact food security, demand-side mitigation measures, such as reduced waste or demand for livestock products, should benefit both food security and greenhouse gas (GHG) mitigation. Demand-side measures offer a greater potential (1.5-15.6 Gt CO2-eq. yr-1) in meeting both challenges than do supply-side measures (1.5-4.3 Gt CO2-eq. yr-1 at carbon prices between 20 and 100 US$ tCO2-eq. yr-1), but given the enormity of challenges, all options need to be considered. Supply-side measures should be implemented immediately, focussing on those that allow the production of more agricultural product per unit of input. For demand-side measures, given the difficulties in their implementation and lag in their effectiveness, policy should be introduced quickly, and should aim to codeliver to other policy agenda, such as improving environmental quality or improving dietary health. These problems facing humanity in the 21st Century are extremely challenging, and policy that addresses multiple objectives is required now more than ever. © 2013 John Wiley & Sons Ltd.",About Sufficiency
Energy transition as a way to improve the welfare of Indonesian society,"The shift towards energy is now a priority in Indonesia's efforts to promote sustainable development. With a growing recognition of the effects of climate change and the limitations of energy sources, the urgency to transition to clean and renewable energy options is on the rise. This study aims to investigate how transitioning to energy can enhance the well-being of communities. We aim to highlight critical insights by examining and thoroughly reviewing the literature. Firstly, ensuring energy practices is crucial for attaining development objectives. Energy plays a role in providing services like electricity, transportation, and household heating. Secondly, challenges related to infrastructure and energy accessibility remain hurdles in Indonesia's journey towards an energy transition. Despite advancements in energy initiatives, many remote areas still need access to electricity. Lastly, governmental intervention plays a role in steering a transition towards sustainable energy solutions. Private sector investment in renewable energy sources must be supported and directed through relatively strict policies, fiscal incentives, and regulations. Finally, the energy transition is an essential social and economic event, and appropriate policies need to be developed to promote a just transition and ensure the best outcomes for all stakeholders and society. To conclude, the energy transition in Indonesia requires a combination of government, private sector, civil society, and international stakeholder involvement. By working together across sectors, investing in renewable energy gen technology, and implementing advanced policies, Indonesia promotes transitioning to a more sustainable energy system and improving the overall welfare of society. © 2024, Malque Publishing. All rights reserved.",About Sufficiency
Technology adoption and weed emergence dynamics: social ecological modeling for maize-legume systems across Africa,"Ecological practices such as intercropping maize (Zea mays) with cowpea (Vigna unguiculata L.) have been promoted to combat parasitic weeds like Striga (Striga asiatica). Intercropping has been promoted across Africa as a Striga control practice (SCP) and food security measure. Despite past efforts, millions of smallholder farmers (cultivating < 2 ha of maize) still struggle to implement SCPs. Social and ecological factors that prevent SCP implementation are well documented in the literature, but their underlying interactions have remained elusive. System dynamics modeling can uncover these interactions and assess their effect on intercropping rates as well as Striga emergence. This study presents a participatory mixed methods approach to build a system dynamics model based on two theories: diffusion of innovations and resource pool dynamics. The model estimates the population of fields where Striga emerged in response to intercropped fields when various interventions were implemented. According to model simulations, if new policies are not enacted to support intercropping, Striga is likely to spread to 2,625,000 maize fields, parasitizing almost 75% of smallholder farms across Central Malawi by 2036. The participatory approach allowed us to evaluate several policies, one of which sustained enough adopters to limit Striga emergence to < 500,000 fields, reducing the weed’s threat to food security. This policy considers how input costs and erratic rainfall can lead to disadoption, therefore, supporting the implementation of five to six consecutive years of intercropping by providing both fertilizer subsidies and demonstration plots. In this study, our participatory approach has shown to develop a model that can highlight interactions in social ecological systems, their leverage points, and how they can be exploited to develop effective food security policies. © 2024 by the author(s).",About Sufficiency
Pathways to meeting climate goals with clean and affordable energy,"Successfully managing climate change will require a broad policy focus that encourages the adoption and implementation of all viable net-zero pathways. Solutions that focus on the elimination of hydrocarbon fuels, rather than on managing green-house gas emissions, could have enormous unintended economic, security, and social justice consequences. The Net-Zero Producers Forum, with Canada as a founding member, is intended to provide a platform to advance a set of pragmatic and effective solutions to global climate challenges by fostering international cooperation among major hydrocarbon producers. The aim is to help achieve the necessary reduction in emissions in a sustainable manner. The objectives of the forum include support for development of net-zero strategies, promoting and implementing best practices, advancing carbon management technologies, and fostering cooperation on abatement of methane and fossil fuel combustion emissions. Transparent measurement and benchmarking tools will play an important role in carbon management and are critical to ensuing that technology and policy solutions are working as intended. © 2022 NPSIA.",About Sufficiency
Do climate change policies affect labour market distortions? Empirical evidence from China's low-carbon city pilots,"To mitigate climate change while ensuring that the substantial benefits of a green economic transition are widely shared, the concept of a just transition has emerged as a pivotal element in climate strategies. Although the effectiveness of climate policies has been a subject of ongoing debate, the integration of just transition principles is often overlooked as a key component. This study employs China’s Low-Carbon City Pilot policy (LCCP) as a quasi-natural experiment and uses a time-varying difference-in-differences (DID) methodology to assess the impact of LCCP on wage distortions within firms. Using data from listed companies between 2006 and 2022, our analysis shows that the low-carbon policy itself may be a source of inequity, disproportionately benefiting capital at the expense of labour, thus exacerbating wage distortions and preventing labour from receiving fair compensation. This inequity undermines the principles of a just transition, as the allocation of policy resources tends to favour large firms, enhancing their pricing power and diminishing labour market flexibility. The economic outcomes of LCCP are mixed: while it accelerates the growth of capital share, it also leads to an unequal distribution between capital and labour. Furthermore, our exploration of the role of export trade in mitigating these distortions reveals that exports actually widen the disparity in wage distortions. Our study underscores the urgent need to prioritize equity in climate policies and improve labour allocation efficiency within climate action frameworks. We aim to provide decision-making support for the design and implementation of more equitable low-carbon policies in developing countries. Key policy insights Empirical evidence suggests that LCCP has led to unfair compensation for workers. These findings aim to guide the design of more equitable low-carbon policies in developing countries. We recommend that while mitigating climate change, governments prioritize reforms in factor markets to maintain order and protect workers’ rights. Policy evaluation should account for regional and firm-specific impacts, balancing regulatory oversight of large firms with targeted support for small and medium-sized enterprises. Addressing wage distortions requires confronting the systemic biases in policy execution that favour large firms and marginalize smaller ones. © 2024 Informa UK Limited, trading as Taylor & Francis Group.",About Sufficiency
Formation of competitive AIC in conditions of mining region sustainable development (on the example of Kuzbass),"This article considers the particular features of the development of the agro-industrial complex (AIC) in the conditions of mining regions. The Kuzbass (Kemerovo region) has been chosen as the object of analysis. A conceptual approach to the food security of the industrial region is presented, in the framework of which the main goals and objectives, principles and directions of development of the agricultural sector of industrial regions are shown. The article systematizes the results of previous studies of the authors related to the conditions and development factors of the AIC of the Kemerovo region. It has been established that the Kemerovo region as an industrial region is characterized by specific features of the AIC development which have evolved under the influence of climate, the available natural resources and the results of local economic activity. The current state of the Kuzbass agro-industry suggests that the region cannot ensure high competitiveness in the main types of agricultural products and their processed products. In the current economic conditions, introduction of deep processing of agricultural products on an innovative basis, production of functional products, integration and cooperation of producers, and improvement of production technologies may become the promising areas for the development of the agro-industrial complex of the Kemerovo region. The development of these areas will make it possible to produce agricultural products and food products with higher added value, and therefore, to increase the competitiveness of the agricultural sector in the region. © The Authors, published by EDP Sciences, 2019.",About Sufficiency
On the relationship between policy uncertainty and sustainable investing,"Purpose: In recent times, sustainable investment gaining much attention within the investors’ community and it is broadly driven by environmental, social and governance (ESG) factors. This study aims to examine the ESG-based sustainability index and economic policy uncertainty (EPU). Design/methodology/approach: Corporate sustainability assessment procedure yields Dow Jones sustainability indexes (DJSIUS) and ESG compliant firms become a member of such indexes. To uncover the effects of policy uncertainty as follows: the study considers EPU index, equity market policy uncertainty index, economic and political events for the period 2000–2017. The authors present the study using a conditional volatility framework. Findings: The correlation between the DJSIUS and policy uncertainty appears to be negative and statistically significant. It is apparent from the results that policy uncertainty does contain important ESG factors that explain the sustainable investment in US firms. Moreover, the stock market boom, credit crunch, Lehman collapse and fiscal crises have shown significant adverse effects on the sustainability index. More importantly, it is seen that investors’ sustainable investing considers presidential election years for portfolio planning; the uncertainty associated with the election years has also shown a negative impact on the sustainable returns. Practical implications: First, sustainability is essential for the long-term stakeholders’ wealth maximization under governments’ policy uncertainty such as constrained resources, demographic and climate-change-policy, societal expectations, public-policies, regulatory structure. Second, EPU creates new opportunities and risks for sustainable firms and sustainable investing. Originality/value: The study is novel in which the authors present the effects of uncertainty on socially responsible investing. © 2021, Emerald Publishing Limited.",About Sufficiency
Food security constraints and role of biosaline agriculture in meeting food demand in the gulf states,"The combination of limited fresh water supplies, poor soils and hyper-arid environment (dryland system), and climate change impact in Gulf States (GS) constrains the local economic agricultural production of many crops grown for food and fodder. The difference between the Ecological Footprint of Consumption and the Biocapacity of GS, suggests a net deficit between the eco-resources generated and those consumed and wasted. Given these existing and predicted challenges, it would be hard for the GS to achieve food security unless there are considerable technological innovations in agriculture and water research to boost local production. To meet food security, GS may be seeking options of acquiring land abroad for agriculture. Leasing prime land in poor developing countries is questioned by many actors, so the sensible option is to acquire marginal (saline) lands in these developing countries, over one billion ha available globally, or acquire prime land in countries where there are resources surpluses (abundant soil and water resources) concentrated in ecological creditors' countries, which currently do not utilize their full biocapacity and the production cost is lower. In the former case, ICBA can significantly support GS in growing salt-tolerant crops (Biosaline Agriculture) in the marginal land acquired abroad and by bringing them into crop production through an integrated approach of reclamation of salt-affected lands, thus, paving the way forward for food security. Over the last 13 years ICBA has developed a world-wide reputation for its expertise in the development of salt-tolerant germplasm and applied research and development in many of the 57 IDB-member countries including the GS. The groundwater in the GS is mostly saline or brackish and biosaline agriculture is the best approach. © 2013 Springer Science+Business Media Dordrecht. All rights are reserved.",About Sufficiency
The Economics of Optimal Growth Pathways: Evaluating the Health of the Planet's Natural and Ecological Resources,"Every society aspires to be prosperous. It also endeavors to minimize the side effects of economic growth. This book entitled The Economics of Optimal Growth Pathways addresses numerous trade-offs faced by society to achieve prosperity and explores the best possible growth pathways. The theories explored in this book serve as a springboard to better understand key challenges and aspects of the economy, including food security, land use, forest and resource management, capital markets and interest rates, oil and gas extraction, fish and marine resources, saving and investment, and climate change. This book elucidates the concept of optimal economic growth pathways while addressing the challenges faced in natural resources and life on the planet. It will be relevant to students and researchers interested in resource and environmental economics. © The Editor(s) (if applicable) and The Author(s), under exclusive licence to Springer Nature Switzerland AG 2023. All rights reserved.",About Sufficiency
"A green new deal for agriculture: for, within, or against capitalism?","Covid-19 has highlighted the destructiveness of modern agro-industry upon biosphere and humanity. Its contribution to environmental degradation intertwines with socio-economic inequality and labour exploitation. There are increasing calls for a green new deal (GND) to counter these dangers. This article argues that a GND for agriculture must combat environmental degradation, social inequality and labour exploitation, rather than aim to re-boot capitalist economies. This article identifies a number of areas for discussion and political action - reorientation of state subsidies, workers' rights, agrarian reform, the decommodification of food, agroecology, possibilities for urban agriculture, the application of new technologies, and rewilding. © 2021 Informa UK Limited, trading as Taylor & Francis Group.",About Sufficiency
Evaluating wheat response to biostimulants: a 25-year review of field-based research (2000–2024),"Wheat, a staple crop, faces numerous challenges due to climate change and the increasing demand for sustainable practices. Biostimulants, which enhance plant growth and resilience, have gained attention for their potential to improve wheat productivity in an environment-friendly manner. This study presents a comprehensive bibliometric analysis of field-based research on wheat's response to biostimulants under field conditions from 2000 to 2024. Analyzing 222 studies, the bibliometric analysis reveals a significant rise in research publications on biostimulants, with an annual growth rate of 15.6%. Asia leads with the largest share of publications (59.4%), followed by Europe (18.1%) and Africa (11.6%). North America, South America and Oceania have fewer contributions. Additionally, research institutions in Pakistan, India and Egypt rank as the most productive on this topic. Saudi Arabia stands out with the highest percentage of international collaboration, at 91.7% between countries and 100% among institutions. The findings reveal that biostimulants significantly improve wheat's ability to withstand abiotic stress, optimize nutrient uptake, and enhance overall plant health. Research is transitioning from traditional organic methods and microbial inoculants to advanced biostimulant formulations, improved nutrient management, and reduced environmental impact. However, gaps remain, particularly in understanding the combined effects of multiple biostimulants and their long-term impact on wheat and soil health. This synthesis of research trends lays the groundwork for advancing sustainable wheat production, supporting food security and agricultural resilience amidst environmental challenges. Copyright © 2025 Sellami, Di Mola and Mori.",About Sufficiency
Confronting the contradiction: Global capitalism and environmental health,"This paper examines the contradiction of economic globalization and environmental health. Despite the emergence of a significant environmental movement, the ecological health of many democratic industrial nation-states remains poor and the overall environmental health of the planet is declining rapidly (Brown 2000). The first section of this paper reviews literature that suggests that the inability of democratic industrial nation-states to reduce environmental degradation results from compromising environmental health in the interests of capital accumulation by regulating rather than eliminating environmentally destructive behaviors. The failure of democratic industrial nation-states to achieve environmental health is being exacerbated further by the creation of a globalized capitalist system managed by a variety of international free-trade agreements and the World Trade Organization. In the second section, we examine decisions made by these new managers of capital over the interests of environmental health. In the last section of this paper, we deconstruct the ideological tenets of global capitalism as they pertain to achieving environmental health and social justice.",About Sufficiency
Redesigning a closed loop food supply chain network considering sustainability and food banks with different returns,"Increasing the importance of sustainability in supply chain has motivated companies to redesign networks considering social and environmental responsibilities along with economic concerns. Food shortage, food waste and air pollution introduced as the main issues of global food and environmental problems. We propose a new mathematical model for redesigning food network in all aspects of sustainability. The objectives of the model are to minimize costs, transportation emissions, and unsatisfied foodbanks' demand. Foodbank as the main pillar of social responsibility has been introduced in food chain. In this paper, returned products divide into usable and recoverable products based on health security, in which usable products are not sellable but beneficial for those who do not care about appearance and can cover foodbank demand. Finally, computational study is made based on an Iranian food company data. The results reveal that more geographical diversity, using new distribution centers, and adding foodbanks helps to a sustainable network. © 2021, Bucharest University of Economic Studies. All rights reserved.",About Sufficiency
Plant genome engineering for targeted improvement of crop traits,"To improve food security, plant biology research aims to improve crop yield and tolerance to biotic and abiotic stress, as well as increasing the nutrient contents of food. Conventional breeding systems have allowed breeders to produce improved varieties of many crops; for example, hybrid grain crops show dramatic improvements in yield. However, many challenges remain and emerging technologies have the potential to address many of these challenges. For example, site-specific nucleases such as TALENs and CRISPR/Cas systems, which enable high-efficiency genome engineering across eukaryotic species, have revolutionized biological research and its applications in crop plants. These nucleases have been used in diverse plant species to generate a wide variety of site-specific genome modifications through strategies that include targeted mutagenesis and editing for various agricultural biotechnology applications. Moreover, CRISPR/Cas genome-wide screens make it possible to discover novel traits, expand the range of traits, and accelerate trait development in target crops that are key for food security. Here, we discuss the development and use of various site-specific nuclease systems for different plant genome-engineering applications. We highlight the existing opportunities to harness these technologies for targeted improvement of traits to enhance crop productivity and resilience to climate change. These cutting-edge genome-editing technologies are thus poised to reshape the future of agriculture and food security. © 2019 Sedeek, Mahas and Mahfouz.",About Sufficiency
