title,abstract,true_label
"ENDOGENOUS GROWTH, CONVEXITY OF DAMAGE AND CLIMATE RISK: HOW NORDHAUS' FRAMEWORK SUPPORTS DEEP CUTS IN CARBON EMISSIONS","To slow or not to slow' (Nordhaus, 1991) was the first economic appraisal of greenhouse gas emissions abatement and founded a large literature on a topic of worldwide importance. We offer our assessment of the original article and trace its legacy, in particular Nordhaus's later series of DICE' models. From this work, many have drawn the conclusion that an efficient global emissions abatement policy comprises modest and modestly increasing controls. We use DICE itself to provide an initial illustration that, if the analysis is extended to take more strongly into account three essential elements of the climate problem - the endogeneity of growth, the convexity of damage and climate risk - optimal policy comprises strong controls. Nordhaus, W.D. (1991). To slow or not to slow: the economics of the greenhouse effect', Economic Journal, vol. 101(407), pp. 920-37.",Not About Sufficiency
Energy consumption and efficiency in buildings: current status and future trends,"The building sector is considered as the biggest single contributor to world energy consumption and greenhouse gas emissions. Therefore, a good understanding of the nature and structure of energy use in buildings is crucial for establishing the adequate future energy and climate change policies. Availability of the updated data is becoming increasingly important in order to allow a rigorous analysis. In this paper, recent data on the world energy consumption in both residential and commercial buildings are reported. Past situation, current status and future trends are discussed and analyzed for selected countries. A breakdown of buildings energy consumption is realized in order to determine the influencing key parameters. A whole section of this paper is dedicated to give an overview of measures and policies adopted by different countries, allowing the monitoring, management and reduction of the energy consumption in buildings. Critical aspects of these policies are discussed based on the feedback of the early adopters. (C) 2015 Elsevier Ltd. All rights reserved.",Not About Sufficiency
Energy efficiency barriers in commercial and industrial firms in Ukraine: An empirical analysis,"Improvement in energy efficiency is one of the main options to reduce energy demand and greenhouse gas emissions. However, large-scale deployment of energy-efficient technologies is constrained by several factors. Employing a survey of 509 industrial and commercial firms throughout Ukraine and a generalized ordered logit model, we quantified the economic, behavioral, and institutional barriers that may impede the deployment of energy-efficient technologies. Our analysis shows that behavioral barriers resulted from lack of information, knowledge, and awareness are major impediments to the adoption of energy-efficient technologies in Ukraine, and that financial barriers may further impede investments in these technologies especially for small firms. This suggests that carefully targeted information provisions and energy audits will enhance Ukrainian firms' investments in energy-efficient technologies to save energy consumption, improve productivity, and reduce carbon emissions from the productive sectors. (C) 2017 Published by Elsevier B.V.",Not About Sufficiency
Energy Efficiency in Subtropical Homes: Replacing Asbestos-Cement Roofs with Sustainable Alternatives,"This study evaluates the impact of building orientation, typology, and envelope characteristics on energy efficiency and CO2 emissions in urban dwellings in subtropical climate, with a focus on Cartagena, Colombia. North-facing dwellings consistently demonstrate superior energy performance, achieving an average efficiency increase of 4.27 +/- 1.77% compared to south-facing counterparts. This trend is less pronounced near the equator due to the sun's high zenith angle. Semi-detached homes exhibit 23.17 +/- 9.83% greater energy efficiency than corner houses, attributed to reduced exterior wall exposure, which lowers energy demand and CO2 emissions by 2.16 +/- 0.74 kg CO2/m2 annually. Significant disparities in emissions are observed across socioeconomic strata; homes in strata 3 and 4 show the lowest emissions (6.69 +/- 1.42 kg CO2/m2 per year), while strata 5 and 6 have the highest (10.48 +/- 1.42 kg CO2/m2 per year), due to differences in construction quality and glazing ratios. Roofing materials also play a key role, with thermoacoustic (TAC) roofs reducing emissions by up to 5.80% in lower strata compared to asbestos-cement roofs. Furthermore, sandwich panels demonstrate substantial potential, achieving CO2 emissions reductions of up to 51.6% in strata 1 and 2 south-facing median homes and a minimum saving of 9.4% in strata 5 and 6. These findings underscore the importance of integrating energy performance criteria into public housing policies, promoting construction practices that enhance sustainability and reduce greenhouse gas emissions while improving occupant comfort and property value.",Not About Sufficiency
Energy for road passenger transport and sustainable development: assessing policies and goals interactions,"Development that is sustainable requires an operational, efficient and safe transportation system fueled by clean, low-carbon, secure and affordable energy. The energy used in road passenger transport enables social and economic development and is the target of interventions to fight pressing urban environmental problems, energy security concerns and dangerous climate change. This review explores a systematic approach to describe interactions documented in the literature, between policies targeting energy use in road passenger transport to reduce petroleum consumption and greenhouse gas emissions and sustainable development goals. Essential, uncertain and limited interactions are mapped out as a result, their overview indicates that a full reconciliation between these policies and sustainability goals is not always attainable. The careful alignment and contextual examination of interactions between measures and goals as exemplified in this approach can help inform practical transport energy policy that better match an agenda for sustainable development.",Not About Sufficiency
Energy saving potential of a simple control strategy for heat exchanger network operation under fouling conditions,"A real-life benchmark system comprising a Heat Exchanger Network operated as part of Crude Distillation Unit is considered. In such systems, the crude oil stream is typically split into parallel branches and the oil mass flows through the branches are kept in constant proportion, i.e., at constant split ratio, by the process control system. In this paper, linear control systems (proportional-integral-derivative controllers) are considered and the proposed control strategy is to adjust the parallel flows so that identical temperature values are maintained at the outlets from two parallel branches and consequently, the heat recovery in the network is maximized. The aim is to enhance the energy efficiency of the system and minimise greenhouse gas emissions. A mathematical model of the heat exchanger network was built and validated on the basis of real-life data recorded during operation of the crude distillation unit. Using MATLAB/Simulink, closed-loop control was simulated to enable comparative evaluation of the studied strategy of proportional-integral-derivative control and its potential to achieve energy savings in the operation of the distillation unit under fouling conditions. Compared to the strategy of constant split ratio, the proposed strategy of equal outlet temperatures from the network branches was found to increase the total heat recovery by about 1.5%. In the studied operation period, the heat-recovery increase fluctuated in the range 150-1100 kW and the average daily energy saving was estimated at 18 MWh.",Not About Sufficiency
Energy systems planning: A survey on models for integrated power and natural gas networks coordination,"Over the last years, gas-fired power capacity investments in electricity networks have increased in many countries due to its low-rate of greenhouse gas emissions and the continuous reduction in the natural gas price. Besides, new power-to-gas technologies have attracted attention in the sector as an alternative for harvesting large shares of renewable generation. Thus, the coupling between power and gas networks is becoming more critical. New complementarities arise from the synergies of the co-optimization of both power and natural gas systems operation in terms of reliability, sustainability, and economic efficiency. In this regard, jointly planning of power and natural gas systems could leverage potential benefits for the optimal coordination of both grids. In this survey, we present a comprehensive investigation of recent literature in the contexts of coordinated planning of the gas and electricity systems. We first provide a thorough study of energy systems planning. Later, the planning issues of both power and gas grids are investigated, including modeling aspects, typical operational constraints, and objectives that drive investments, as well as uncertainties associated. Then, international experiences are presented to compare the mathematical approaches to the planning of electricity and natural grids. Finally, discussion about future research opportunities and conclusions are presented.",Not About Sufficiency
Enhancing Sustainability in Renewable Energy Innovation: The Role of Peer Dynamics and Firm Characteristics Amid Climate Crises,"This study investigates peer influence on a firm's pursuit of renewable energy innovation following climate change-induced disasters. While mimetic pressures and competitive dynamics have been recognized as drivers of green innovation, the impact of external uncertainties, such as climate change-induced disasters, on these dynamics remains underexplored. This study fills this gap by revealing how firms pursue renewable energy innovation amid competitive pressures and environmental challenges. Utilizing the behavioral theory of the firm and the threat rigidity model, we analyze US firms' pursuit of renewable energy innovation following climatological disasters from 2013 to 2018 through a difference-in-difference-in-differences approach. Our findings reveal that peers' pursuit of renewable energy innovation can dampen a firm's own pursuit of renewable energy innovation postdisaster, and this effect is less pronounced among multinational enterprise subsidiaries. Theoretically, this study deepens our understanding of how climatological disasters shape competitive dynamics and innovation, challenging the view that competition invariably drives innovation. Practically, it provides insights into effective resource allocation and prioritizing collaborations for sustainability. For policy-makers, the findings highlight the need for regulatory environments that encourage collaborative innovation and enhance resilience, directly contributing to Sustainable Development Goal 7 (affordable and clean energy) by promoting sustainable energy use.",Not About Sufficiency
Entrepreneurship and Ethics in the Sharing Economy: A Critical Perspective,"The advent of the sharing/gig economy has created new forms of employment embedded in new labor practices. Advocates of the sharing economy frame it in salutary terms, lauding its sustainability, decentralization, and employment-generation capabilities. The workers of the gig economy are seen as independent contractors under law rather than employees, and the owners of the gig economy platforms celebrate this categorization as a form of entrepreneurship. In this paper, we use insights from the entrepreneurship literature to examine this claim critically. Taking Uber as an exemplar, we look at the arguments behind the company's contention that its drivers are actually ""partners"" who are engaged in entrepreneurship, and demonstrate why these claims are problematic. We utilize a stakeholders' theory framework that initiates a dialogue between ethics and entrepreneurship in order to focus on the mechanisms that help ensure ethical practices in the sharing economy and to examine the efficacy of these mechanisms. We also discuss the role of the entrepreneurship literature in promoting entrepreneurial behaviors that lead to income inequality. We conclude by arguing that the sharing economy reflects the intensification of an ongoing neoliberal trend that misuses the concept of entrepreneurship in order to justify certain forms of employment practices, and make a case for regulatory oversight.",Not About Sufficiency
"Environmental benefits of new waste management facilities in Manchester, UK","In 2002, the Greater Manchester Waste Disposal Authority drew up a long term strategy for improving recycling rates, providing waste processing and achieving resource and energy recovery. This strategy recognises the imperative to reduce disposal of biodegradable waste to landfill and thereby to reduce both greenhouse gas emissions and the carbon dioxide footprint arising from the conventional disposal of municipal waste. To implement the strategy, a 3-8 pound billion, 25-year private finance initiative contract was developed and awarded in April 2009 for the construction and operation of waste disposal facilities to process domestic refuse arising from nine of the ten boroughs within Greater Manchester. The new facilities include 25 household waste recycling centres, seven transfer loading stations, four in-vessel composting plants, a materials recovery facility and five mechanical biological treatment plants. This paper describes environmental benefits arising from the scheme including increased recycling rates, optimisation of carbon impact from transportation, energy from waste (by way of combined heat and power from generating and utilising biogas arising from on-site anaerobic digestion facilities), nutrient capture and recycling (through British Standard PAS100 and Animal By-product Regulations compliant composting) and improved environmental performance (including odour control) of the upgraded facilities.",Not About Sufficiency
Environmental life-cycle assessment of transit buses with alternative fuel technology,"The paper presents a life-cycle assessment of costs and greenhouse gas emissions for transit buses deploying a hybrid input-output model to compare ultra-low sulfur diesel to hybrid diesel-electric, compressed natural gas, and hydrogen fuel-cell. We estimate the costs of emissions reductions from alternative fuel vehicles over the life cycle and examine the sensitivity of the results to changes in fuel prices, passenger demand, and to technological characteristics influencing performance and emissions. We find that the alternative fuel buses reduce operating costs and emissions, but increase life-cycle costs. The infrastructure requirement to deploy and operate alternative fuel buses is critical in the comparison of life-cycle emissions. Additionally, efficient bus choice is sensitive to passenger demand, but only moderately sensitive to technological characteristics, and that the relative efficiency of compressed natural gas buses is more sensitive to changes in fuel prices than that of the other bus types. (C) 2011 Elsevier Ltd. All rights reserved.",Not About Sufficiency
Environmental optimization of the charge of battery electric vehicles,"The battery electric vehicle's environmental impacts are highly influenced by the emissions attributed to the electricity used to recharge the battery. The electricity generation's environmental assessment, however, is mainly based on static yearly mean shares of primary energy sources. To overcome this uncertainty, we develop a mixed-integer linear programming model to couple variable, hourly environmental impacts of electricity generation with representative user behavior in Germany. The model is then used to quantify and optimize the mitigation potential of environmental impacts for 2019, 2025, 2030, and 2050. Focusing on one method that minimizes the overarching environmental impacts could lead to ambiguous results. Instead, we aim to optimize charging behavior regarding each midpoint category and reveal the conflicting objectives among all the environmental categories that arise when aiming to minimize environmental impacts holistically. Considering greenhouse gas emissions, a reduction of 38% can be achieved through optimized demand timing for 2019. This charging strategy, however, increases the depletion of material resources by 72% compared to an optimal reference charging profile. The results for the future energy generation scenarios show that deviation between environmental impact categories can deviate and differences increase over the investigated time horizon. Nevertheless, by analyzing the differences between all impact category pairs, we found six categories, including climate change, within which differences are found to be less than 10%.",Not About Sufficiency
"Environmental perspectives on the impacts of trade and natural resources on renewable energy utilization in Sub-Sahara Africa: Accounting for FDI, income, and urbanization trends","Trade has remained a pivotal ingredient to the economic prosperity of many resources rich Sub-Sahara African (SSA) states over the years. However, an examination of the environmental aspects of trading activities amidst vast natural resources is critical to positioning Sub-Sahara African states on environmental sustainability path in their quest for economic prosperity. Unlike most extant studies that only focused on fossil energy facets of energy consumption, this study provides a synthesis of the impacts of trade and natural resources on renewable energy consumption in a bid to address environmental sustainability challenges in the SSA region. The empirical dissection hinges on the ARDL approach for available renewable energy consumption data while incorporating other relevant factors like the SSA's income level, FDI, and urbanization trends among the countries. From the results, the duo of openness to trade and urbanization posits significant detrimental impacts on the level of renewable energy consumption in the SSA region, while the impacts created by resources rent on renewable energy consumption level were insignificant. Conversely, a rise in income level alongside higher FDI was observed to be leading to a significant positive effect on renewable energy utilization with estimated long-run elasticity of -0.126 and -0.105 respectively. This implies that poverty reduction and foreign capital inflow can significantly boost the adoption and use of renewables in the SSA. As such, policy frameworks to harness essential FDI inflow for environmental benefits in view of clean energy consumption amidst vast resources were highlighted for the SSA authorities, while also emphasizing the need to guide against potential regional pollution haven tendencies.",Not About Sufficiency
Environmental regulation and its influence on energy efficiency and environmental performance: do technology innovation and financial efficiency matter?,"Global warming has recently become a significant concern for world leaders. Financial efficiency, environmental regulations, and green technologies are widely recognized as important contributors to a clean environment. Consequently, the primary motive of this study is to investigate the impact of financial efficiency, environmental regulations, and green technologies on CO2 emissions and energy efficiency in top polluted economies over the period 1995 to 2020. To that end, the study relies on the ARDL-PMG model, which can provide both short- and long-run estimates simultaneously. The findings of the model imply that environmental innovation and regulations helps improve energy efficiency and environmental quality in the long run. In contrast, financial development deteriorates the environmental quality and improves energy efficiency. Therefore, policy experts in top polluted economies must increase research and development activities to promote green technologies and introduce strict environmental-related regulations to complement other mitigating policies.",Not About Sufficiency
Environmental Regulation Design: Motivating Firms' Clean Technology Investments With Penalties and Subsidies,"The recently enacted Inflation Reduction Act (IRA) includes a number of incentive-based programs (e.g., tax credits) designed to motivate firms to develop new clean technologies for fighting climate change. However, the IRA also includes a fee firms incur for excessive methane emissions. This represents the first time the United States government has ever levied a fee on greenhouse gas emissions, and it raises an interesting research question-how should a budget-constrained regulator balance the use of both incentive and penalty-based levers for stimulating investment in clean technology development? In this paper, we examine a regulator's optimal penalty and subsidy decisions for motivating firms to invest in clean technology development. We illustrate how the level of competitive intensity in the market can influence a budget-constrained regulator with multiple competing objectives-the environment, firm profits, and consumer welfare. We find that a subsidy is always beneficial, irrespective of the regulator's objective. While imposing a firm penalty always benefits the environment, it always negatively impacts the sum of firm profits and consumer welfare. However, depending on the level of competition in the market, instances can occur where imposing a high penalty actually benefits total firm profits or consumer welfare (separately). Interestingly, a regulator that cares about all three dimensions of its objective equally, should always set the penalty to either its minimum or maximum value, depending on whether the environmental cost of the harmful product is high or low.",Not About Sufficiency
Environment-growth nexus and corruption in the MENA region: Novel evidence based on method of moments quantile estimations,"This study contributes to the environment-growth nexus literature by examining corruption's effect on envi-ronmental quality in 17 Middle East and North Africa (MENA) countries between 1984 and 2018. We use four different indicators of environmental degradation (ecological footprint, carbon dioxide emissions, greenhouse gas emissions, and carbon emission intensity) to gain a comprehensive view of the relationship. This study's methodological value added is the application of the method of moments quantile regression, which enables us to account for different relationships between the independent variables and environmental quality at different levels of environmental degradation. The results indicate that corruption worsens environmental quality based on three of the four indicators of environmental degradation, while the impact appears to become less severe at higher levels of environmental deterioration. The results also indicate that traditional mean-based panel data estimation methods provide an incomplete picture of the factors behind environmental problems: The explan-atory variables' impacts tend to vary at different levels of environmental quality, and the impact's sign can even change when moving from the lowest to the highest environmental degradation quantiles. Overall, the results highlight the importance of curbing corruption to enable enforcement of more stringent environmental regulations.",Not About Sufficiency
Reducing Greenhouse Gas Emissions and Improving Air Quality: Two Global Challenges,"There are many good reasons to promote sustainable development and reduce greenhouse gas emissions and other combustion emissions. The air quality in many urban environments is causing many premature deaths because of asthma, cardiovascular disease, chronic obstructive pulmonary disease, lung cancer, and dementia associated with combustion emissions. The global social cost of air pollution is at least $3 trillion/year; particulates, nitrogen oxides and ozone associated with combustion emissions are very costly pollutants. Better air quality in urban environments is one of the reasons for countries to work together to reduce greenhouse gas emissions through the Paris Agreement on Climate Change. There are many potential benefits associated with limiting climate change. In the recent past, the concentrations of greenhouse gases in the atmosphere have been increasing and the number of weather and climate disasters with costs over $1 billion has been increasing. The average global temperature set new record highs in 2014, 2015, and 2016. To reduce greenhouse gas emissions, the transition to electric vehicles and electricity generation using renewable energy must take place in accord with the goals of the Paris Agreement on Climate Change. This work reviews progress and identifies some of the health benefits associated with reducing combustion emissions. (C) 2017 The Authors Environmental Progress & Sustainable Energy published by Wiley Periodicals, Inc. on behalf of American Institute of Chemical Engineers",Not About Sufficiency
"Environmental and energetic analysis of coupling a biogas combined cycle power plant with carbon capture, organic Rankine cycles and CO2 utilization processes","Greenhouse gas emissions from power plants that use fossil fuels cause a serious impact to the environment, for this reason the use of renewable energy technologies is an important alternative as a way of combatting climate change. The production of power via biomass is considered as a carbon neutral energy resource, but it is well known that the non-fossil CO2 emitted from this type of processes can also be captured. In order to do so, in this work it is proposed a match between a Biogas combined cycle power plant and postcombustion carbon capture process, to capture the CO2 produced by the biogas combustion, and also it considered a match with an organic Rankine cycle that uses the wasted energy of the combustion gases. Additionally, it is considered that the captured carbon is used to produce some value-added chemicals and fuels. Environmental and energetic evaluations were carried out for the coupling of those technologies. The implementation of the carbon capture plant, results on a diminution of the 87% of the emission of the combined cycle power plant. The life cycle analysis results show that the study case of Syngas production via dry reforming of methane, presents the lower global warming potential (0.088 CO2-eq kg/kg) and it was also found that the global warming potential has a reduction with the help of the mass integration between the different alternatives of CO2 utilization. Finally, it was found an annual reduction of 0.055 CO2-eq t for the system with mass integration compared with the cases without mass integration.",Not About Sufficiency
Establishing Sound,"The history of film sound has usually been configured as a series of technological upheavals. In every case, the story has been told through technological innovations, as if changes in technology were alone responsible for the development of new sound strategies. The approach offered here differs markedly from these previous treatments of sound. Instead of concentrating on technological shifts, this article stresses technical decisions made by the soundmen and directors responsible for developing Hollywood's standard approach to sound. Through succinct analysis of two key films, The First Auto (Warner, 1927) and It Happened One Night (Columbia, 1934), along with briefer treatment of The Big Trail (Fox, 1930), a distinction is made between ""shot-by-shot"" treatment of sound and ""scene-by-scene"" treatment of sound. The systematic use of sound in It Happened One Night to establish and maintain a coherent sense of place gives rise to recognition of the increasingly common use of what the article terms ""establishing sound."" Parallel to Hollywood's familiar technique of introducing each scene with an ""establishing shot,"" the use of establishing sound offers filmmakers an additional method of locating auditors and maintaining their relationship to the film.",Not About Sufficiency
Establishing the value of community energy storage: A comparative analysis of the UK and Germany,"Both UK and Germany have committed to mitigating greenhouse gas emissions and tackling climate change. In the past decade, a surge of residential solar and storage applications has been accelerated by subsidies, cost reduction of the system and increasing energy prices. Many advantages of community energy storage have been identified and its applications have been widely investigated. However, its profitability is still questionable, and more work is needed to improve its accessibility. Here we compare and contrast community energy storage using lithium-ion batteries in the UK and Germany - two countries with different solar profiles and different electricity tariffs. Results indicate that the primary impacting factor on self-sufficiency is the solar generation, meaning that communities in Germany can be up to 30% more self-sufficient than their UK counterparts. Additionally, the profitability of households in Germany is also higher (achieving a simple payback time of less than 10 years) due to the subsidies for storage and on-site generation. The results highlight the importance of using a location-specific approach for system planning. For example, households in Germany should aim to fully exploit on-site generation, whilst UK households should improve generation output, for example by using a hybrid PV plus wind turbine system. In addition, more financial and regulatory support is needed in the UK to improve project feasibility.",Not About Sufficiency
Estimating carbon sequestration potential and optimizing management strategies for Moso bamboo (Phyllostachys pubescens) forests using machine learning,"Estimating the carbon sequestration potential of Moso bamboo (Phyllostachys pubescens) forests and optimizing management strategies play pivotal roles in enhancing quality and promoting sustainable development. However, there is a lack of methods to simulate changes in carbon sequestration capacity in Moso bamboo forests and to screen and optimize the best management measures based on long-term time series data from fixed-sample fine surveys. Therefore, this study utilized continuous survey data and climate data from fixed sample plots in Zhejiang Province spanning from 2004 to 2019. By comparing four different algorithms, namely random forest, support vector machine, XGBoost, and BP neural network, to construct aboveground carbon stock models for Moso bamboo forests. The ultimate goal was to identify the optimal algorithmic model. Additionally, the key driving parameters for future carbon stocks were considered and future aboveground carbon stocks were predicted in Moso bamboo forests. Then formulated an optimal management strategy based on these predictions. The results indicated that the carbon stock model constructed using the XGBoost algorithm, with an R-2 of 0.9895 and root mean square error of 0.1059, achieved the best performance and was considered the optimal algorithmic model. The most influential driving parameters for vegetation carbon stocks in Moso bamboo forests were found to be mean age, mean diameter at breast height, and mean culm density. Under optimal management measures, which involve no harvesting of 1-3 du bamboo, 30% harvesting of 4 du bamboo, and 80% harvesting of bamboo aged 5 du and above. Our predictions show that aboveground carbon stocks in Moso bamboo forests in Zhejiang Province will peak at 36.25 +/- 8.47 Tg C in 2046 and remain stable from 2046 to 2060. Conversely, degradation is detrimental to the long-term maintenance of carbon sequestration capacity in Moso bamboo forests, resulting in a peak aboveground carbon stock of 29.50 +/- 7.49 Tg C in 2033, followed by a continuous decline. This study underscores the significant influence of estimating carbon sequestration potential and optimizing management decisions on enhancing and sustaining the carbon sequestration capacity of Moso bamboo forests.",Not About Sufficiency
Estimating soil turnover rate from tree uprooting during hurricanes in Puerto Rico,"Soil turnover by tree uprooting in primary and secondary forests on the island of Puerto Rico was measured in 42 study plots in the months immediately after the passage of a Category 3 hurricane. Trunk basal area explained 61% of the variability of mound volume and 53% of the variability of mound area. The proportion Of uprooted trees, the number of uprooted trees, or the proportion of uprooted basal area explained 84-85% of the variation in hurricane-created mound area. These same variables explain 79-85% of the variation in mound volume. The study indicates that the soil turnover period from tree uprooting by Puerto Rican hurricanes is between 1600 and 4800 years. These rates are faster than soil turnover by landslides and background treefall in the same area and provide a useful age constraint on soil profile development and soil carbon sequestration in these dynamic landscapes. (C) 2009 Elsevier B.V. All rights reserved.",Not About Sufficiency
Estimating the global risk of anthropogenic climate change,"The three recent Special Reports of the IPCC provide an opportunity to understand overarching climate risk, as they cover a wide diversity of risks to natural and human systems. Here we develop a scoring system to translate qualitative IPCC risk assessments into risk scores that, when aggregated, describe global risk from climate change. By the end of this century, global climate risk will increase substantially with greenhouse gas emissions compared to today (composite risk score increase of two- and fourfold under RCP2.6 and RCP8.5, respectively). Comparison of risk levels under +1.5 degrees C and +2 degrees C suggests that every additional 0.5 degrees C of global warming will contribute to higher risk globally (by about a third). Societal adaptation has the potential to decrease global climate risk substantially (by about half) under all RCPs, but cannot fully prevent residual risks from increasing (by one-third under RCP2.6 and doubling under RCP8.5, compared to today). Different frameworks, most notably expert assessments from the IPCC, have been developed to determine risk from climate change over this century. Estimated risk scores quantified from the IPCC assessments show a substantial increase in global composite risk by 2100 for low and high emissions.",Not About Sufficiency
"Estimating the macroeconomic determinants of total, renewable, and non-renewable energy demands in Bangladesh: the role of technological innovations","Bangladesh is well on course to become one of the leading emerging market economies in the world. Hence, it can be expected that the economic growth of Bangladesh would substantially increase over the next decade. This, in turn, is likely to boost the energy consumption levels of the nation whereby meeting the surge in the energy demand would be a crucial agenda of the government. Therefore, it is important to understand the factors that influence the nation's energy demand. Against this backdrop, this paper aims to evaluate the macroeconomic determinants of total, renewable, and non-renewable energy demands in Bangladesh between 1980 and 2014. Besides, the analysis is conducted for both primary energy and electricity consumption levels. The econometric methods used in this study controlled for the structural break issues in the data. The key findings, in a nutshell, show that economic growth and household consumption expenditure positively influence the overall primary energy and electricity demands in Bangladesh while income inequality exerts opposite effects. Besides, technological innovations are found to be reducing the total and non-renewable energy demand in Bangladesh while increasing the demand for renewable energy. On the other hand, positive oil price shocks are found to be ineffective in influencing the renewable energy demand but slightly reducing the non-renewable energy demand. Finally, the causality estimates portray the feedback hypothesis in almost all the cases to highlight the inter-relationships between economic growth and energy demand in Bangladesh. Hence, in line with these findings several critically important policy implications are suggested for managing the overall energy demand in Bangladesh.",Not About Sufficiency
Estimation of primary forest harvest residues and potential bioenergy production from fast-growing tree species in NW Spain,"Around 50% of the wood harvested annually in Spain for industrial purposes is produced in the north-western region of Galicia. In this study, species-specific equations were developed for estimating dry harvest residues (kg) from stem volume (m3) in the fast-growing Pinus pinaster Ait., Pinus radiata D. Don and Eucalyptus spp., which generate around 95% of harvested wood. The presence of heteroscedasticity was taken into account in model fitting. Regional dry harvest residues were estimated using the equations and regional harvested volume records (m3), by assuming a mean harvested tree of diameter at breast height of 45 cm for pines and 25 cm for eucalyptus. A moisture content (M) of 25% was assumed for direct combustion of harvest residues; therefore, wet values were calculated from dry estimates, and a lower heating value (M = 25%) was used. The bioenergy potentially produced from the estimated harvest residues (M = 25%) was 377 ktoe year-1 in the period 2018?2019, equivalent to 4.7% of the total primary energy consumption in Galicia in 2018. Currently 70% of potential bioenergy production is concentrated in a sub-region representing 40% of the whole region. The approach used provides a direct link between regional or local harvested volume (registered or simulated) and accurate estimation of potential bioenergy from direct combustion of harvest residues, thus supporting decisionmaking related to climate change targets and to decreasing dependence on fossil fuels. However, further research that takes into account environmental, economical and social constraints in removing harvest residues is required.",Not About Sufficiency
Economic impacts and risks of climate change under failure and success of the Paris Agreement,"The Nationally Determined Contributions (NDCs) represent the world's first effort toward the Paris Agreement goal of keeping global temperature increase well below 2 degrees C and pursuing 1.5 degrees C. Little is known about how much the proposed mitigation efforts can reduce the risks and economic damages from unabated climate change and about the consequences if key emitters drop the Paris Agreement. Here, we use CLIMRISK, an integrated assessment model designed to support climate policy at the global, national, and subnational scales where mitigation and adaptation policy decisions are made. We characterize the consequences of unabated climate change and the benefits of current climate policy proposals by means of probabilistic estimates of the economic damages of climate change and uni- and multivariate dynamic climate risk indices at a detailed spatial resolution. The results presented reveal that the economic costs and risks are highly unequally distributed between and within countries and larger than previously estimated when warming in urban areas and temporal persistence of impacts are accounted for. Costs and risks can be significantly limited by strict implementation of NDCs, but increase noticeably under noncompliance by large emitters, like the United States.",Not About Sufficiency
Ethnobiology's Contributions to Sustainability Science,"Progress toward the achievement of the Sustainable Development Goals (SDGs) is insufficient at a global scale. A thorough and interdisciplinary understanding of barriers and levers to sustainability, including synergies and trade-offs between SDGs, is utterly important but still limited. Ethnobiology is often advocated as a key discipline to address this research gap. We conducted a systematic literature review to explore (i) the visibility of ethnobiology within sustainability science, (ii) how ethnobiology understands the notion of sustainability, (iii) if ethnobiology literature on sustainability issues engages differently with nonacademic knowledge and people compared to other types of ethnobiology research, and (iv) which SDGs are addressed (explicitly or implicitly) by ethnobiology. Our study reveals a minimal overlap between sustainability science and ethnobiology literature. The articles reviewed never mention the SDGs explicitly, but often address them implicitly. Reviewed ethnobiological articles addressed themes of relevance to almost all SDGs, especially the linkages between SDGs 1-3 and 15, but always implicitly. Biodiversity's understanding (SDG 15) provides the basis for culture and Indigenous and local knowledge and ensures communities' food security (SDG 2), health and well-being (SDG 3), and prosperity (SDG 1). We found that ethnobiology does not examine sustainability through the lens of the global sustainability agenda, and that knowledge coproduction processes are rarely reported. While ethnobiology demonstrates its relevance to address SDGs and contribute to transformative change, this potential is not fully realized because of a persisting decoupling between place-based research and global sustainability frameworks.",Not About Sufficiency
EU Green Transition in Times of Geopolitical Pressures: Accelerating or Slowing the Pace Towards Climate Neutrality?,"The current climate emergency and the war in Ukraine have placed climate action and energy security at the top of the EU's agenda. The 'Fit for 55' legal package and REPowerEU Plan set out short- and medium -term measures to end EU dependence on Russian fossil fuels and address climate change. The new targets and policy instruments have the potential to accelerate decarbonization of the continent. However, from the perspective of the environment and social equity, serious concerns remain as to the sustainability of the transformation. For example, difficulties in achieving immediate independence from Russian fuels has led some EU countries to increase their use of coal. The accelerated roll -out of renewable energies has increased the demand for materials and land, sparking territorial conflicts and impacting biodiversity. Support from the Social Climate Fund will not meet all the demands of the most vulnerable sections of society for assistance with the costs derived from the energy transitions, such as cleaner heating systems and transport. This paper offers an overview of the EU's new measures to step up the energy transformation and assesses them through the lens of environmental sustainability and fair transition.",Not About Sufficiency
