title,abstract,true_label
Sustainability adrift: An evaluation of the credibility of sustainability information disclosed by public organizations,"This article aims to evaluate the credibility of information disclosed by public organizations in terms of sustainable development. It focuses on an under-studied aspect in the sustainability reporting literature—namely, the factors that may affect the credibility of disclosure practices. The study is based on a qualitative analysis of the sustainable development content of annual management reports disclosed by 113 ministries and public bodies in the province of Quebec, Canada. The findings shed more light on the main factors that affect the credibility of the information disclosed therein, particularly in terms of lack of transparency and flawed monitoring mechanisms. © 2018 Elsevier Ltd",Not About Sufficiency
"PERSISTENCE IN ERROR: Science, Society, and the U.S. Museum in an Age of Urgency","Museums have been shaping the public discourse on science for centuries. They serve as a bridge between science and society - a way for citizens to connect with, engage, increasingly understand, and even contribute to scientific advances. Examples of this relationship include the presentation and promotion of Darwin’s theory of evolution by means of natural selection, as well as the growth of science centers during the mid-20th century as a reaction to Cold War anxiety and fear. Today’s most pressing scientific issue is the current climate crisis, fueled by humanity’s extraordinary input of carbon dioxide into Earth’s atmosphere. Though the science of global warming is long-established, with even popular publications presenting the issue more than 70 years ago, museums of science and natural history have been slow to react. While minimal progress has been made, proposed here is an urgent call for these institutions to not only authoritatively present the science behind global warming but also serve as a catalyst for what to do with that science. © 2024 selection and editorial matter, Laura Schiavo; individual chapters, the contributors.",Not About Sufficiency
Leveraging alternative energy sources to enhance sustainable transportation,"As the world grapples with the challenges of climate change and the depletion of fossil fuel reserves, the transition towards sustainable transportation has become imperative. Various alternative energy options to enhance sustainable transportation such as solar, wind, hydroelectric, biofuels, and hydrogen, highlighting their potential to mitigate greenhouse gas emissions needs to be explored. Real-world cases drawn from various international contexts were examined to offer important insights into how sustainable mobility practices may be supported by alternative energy solutions. Some challenges in transitioning to sustainable transport systems which include energy efficiency, scalability, infrastructure needs, and environmental impact were identified. This introduction explores the potential of alternative energy sources in enhancing sustainable transportation, focusing on their advantages, challenges, and transformative impact on promoting greener, more equitable, and efficient mobility solutions. The remainder of the chapter is described as follows: Section 2 presents the electric vehicles (EVs) applications. Section 3 reviews hydrogen fuel technology. Section 4 examines the biofuels energy. Section 5 presents the environmental impacts and benefits of alternative energy sources. Section 6 explains ways of overcoming challenges and adoption while Section 7 finally concludes the chapter by discussing case studies and best practices on alternative energy sources. © 2024, IGI Global. All rights reserved.",Not About Sufficiency
China Automotive Low Carbon Action Plan (2022): Low Carbon Development Strategy and Transformation Path for Carbon Neutral Automotive,"This book studies the low-carbon transformation path of the automotive industry. It makes a quantitative analysis of the emission reduction potential of the transformation path based on the systemic accounting of the carbon emissions in the whole life cycle of automobiles. The content puts forward scientific and reasonable suggestions on Chinese automobiles' low-carbon development strategy and transformation path. This book is used as a reference for professionals in the automotive industry who are engaged in automotive life cycle assessment, carbon footprint research, carbon neutrality planning research, etc. It is also used as a reference book for students in automotive in universities. © China Machine Press 2023.",Not About Sufficiency
Use of phytoproductivity data in the choice of native plant species to restore a degraded coal mining site amended with a stabilized industrial organic sludge,"Coal mining-related activities result in a degraded landscape and sites associated with large amounts of dumped waste material. The arid soil resulting from acid mine drainage affects terrestrial and aquatic ecosystems, and thus, site remediation programs must be implemented to mitigate this sequential deleterious processes. A low-cost alternative material to counterbalance the affected physico-chemical-microbiological aspects of the degraded soil is the amendment with low contaminated and stabilized industrial organic sludge. The content of nutrients P and N, together with stabilized organic matter, makes this material an excellent fertilizer and soil conditioner, fostering biota colonization and succession in the degraded site. However, choice of native plant species to restore a degraded site must be guided by some minimal criteria, such as plant survival/adaptation and plant biomass productivity. Thus, in this 3-month study under environmental conditions, phytoproductivity tests with five native plant species (Surinam cherry Eugenia uniflora L., C. myrianthum–Citharexylum myrianthum, Inga–Inga spp., Brazilian peppertree Schinus terebinthifolius, and Sour cherry Prunus cerasus) were performed to assess these criteria, and additional biochemical parameters were measured in plant tissues (i.e., protein content and peroxidase activity) exposed to different soil/sludge mixture proportions. The results show that three native plants were more adequate to restore vegetation on degraded sites: Surinam cherry, C. myrianthum, and Brazilian peppertree. Thus, this study demonstrates that phytoproductivity tests associated with biochemical endpoint measurements can help in the choice of native plant species, as well as aiding in the choice of the most appropriate soil/stabilized sludge proportion in order to optimize biomass production. © 2017, Springer-Verlag GmbH Germany.",Not About Sufficiency
Breaking Down Silos in Sustainable Forest Management and Fostering Interagency Collaboration through the “Adopt a Forest” Initiative in Kenya,"Forests are vital for sustainable development and provide ecosystem services. The “Adopt a forest” initiative is proposed to tackle deforestation and forest management challenges. This study sought to analyze the implementation of forest adoption in Kenya, seeking to improve understanding and promote it as a solution for sustainable forest management by enhancing interagency collaboration. The study assessed the effects of the adopt-a-forest initiative from 2019 to 2021, focusing on its role in promoting interagency collaboration and its socio-economic and environmental benefits in Kenya. A case study research design and literature review using document-content analysis were used to evaluate secondary data obtained from online sources of government bodies, NGOs, and private sector organizations involved in forest restoration across counties. Case results from Kenya demonstrate that forest adoption encourages interagency collaboration, with 49 agencies collectively adopting 18,386 hectares of public forests and nurturing 742,235 tree seedlings. The initiative has mobilized Kshs. 36,862,788 for restoration. However, uneven collaboration distribution raises concerns about exacerbating regional development disparities and negative equity outcomes. The study enhances understanding of the adopt-a-forest initiative’s impact on interagency collaboration for forest restoration. It identifies socio-economic and environmental benefits, challenges of uneven distribution, informing policy enhancements and advocating for ongoing monitoring. The study’s findings impact forest management policies globally. The adopt-a-forest initiative promotes collaboration and resource mobilization for restoration, addressing deforestation and enhancing ecosystem services. Addressing collaboration disparities is crucial for equitable development, requiring ongoing policy monitoring and refinement. © The Author(s) 2024.",Not About Sufficiency
The Role of Philosophers in Climate Change,"Some conceptions of the role of philosophers in climate change focus mainly on theoretical progress in philosophy, or on philosophers as individual citizens. Against these views, I defend a skill view: philosophers should use our characteristic skills as philosophers to combat climate change by integrating it into our teaching, research, service, and community engagement. A focus on theoretical progress, citizenship, expertise, virtue, ability, social role, or power, rather than on skill, can allow for some of these contributions. But the skill view, I argue, uniquely captures the breadth of philosophers' role in climate change; promises to make us more effective in practice; and offers a compelling way to overcome our own lingering climate denial by integrating climate change into all aspects of philosophical activity. Copyright © The Author(s), 2022. Published by Cambridge University Press on behalf of the American Philosophical Association.",Not About Sufficiency
Analysis of landscape performance assessment by key stakeholders in a transfrontier conservation area,"Stakeholder engagement has become an important aspect of sustainable natural resources management. This study analysed a landscape performance assessment by local and ‘external’ stakeholders in a transfrontier conservation area in Southern Africa. The landscape was divided into three agro-ecological zones and focus group discussions were facilitated for stakeholders to evaluate the landscape based on four ecoagriculture dimensions (production, conservation, livelihoods and institutions). The conservation dimension showed the best performance and the overall score for the landscape was 2.97, implying a fairly good performance. Perceptions and ratings did not significantly differ by age, gender or stakeholder groups. We conclude that despite their low levels of formal education and training, communal farmers can assess the performance of local landscapes in a consistent way. This study provides information about the degree to which the landscape under focus conformed to the main ecoagriculture goals and can guide development planning and extension service provision. © 2017 Landscape Research Group Ltd.",Not About Sufficiency
Austerity Measures and the Resilience of Zimbabwe's Healthcare System: Challenges and Solutions,"Austerity measures have become a contentious topic, shaping the landscape of health care systems around the world. As governments grapple with economic challenges, the impact of austerity on health care has emerged as a critical concern. This study focuses on the consequences of austerity actions adopted by the Zimbabwean government under the Transitional Stabilization Program (TSP) from August 2018 to December 2025. This research examines the impact of austerity measures on Zimbabwe's health care sector, exploring its connections with health infrastructure and resources, accessibility and affordability of health care, health funding, health care inequalities, and the health care workforce. Using a quantitative approach and data from 970 participants, including the general populace, health care providers, and government officials, significant positive correlations between austerity measures and these health care variables were identified. The findings indicated a noteworthy positive correlation between the independent variable “austerity measures” and five dependent variables: health care accessibility and affordability, health care inequalities, infrastructure and resources, health care funding, and health care workforce. The t-statistics values exceeded the threshold of 1.96, with values of 5.085, 3.120, 6.459, 8.517, and 3.830, respectively. These findings highlight the importance of considering the effects of austerity on health care access, health funding, health care inequalities, health workforce, health infrastructure and resources development. Policymakers should prioritize equitable resource allocation and targeted investments to strengthen the resilience of the health care system during economic challenges. Understanding these associations is crucial for evidence-based policy decisions and fostering a more equitable and resilient health care system in Zimbabwe. © The Author(s) 2024.",Not About Sufficiency
Key Factors Affecting Startups’ Contribution to SDGs for a Sustainable Future: Integrating a Triple Bottom Line (TBL) Theory,"This paper explores the key factors influencing startups’ contributions to the Sustainable Development Goals (SDGs). Through an extensive literature review, we develop hypotheses concerning these factors. The research framework was developed based on the Triple Bottom Line theory. Using a survey method, we collect quantitative data from startup founders (that is, respondents are startup founders) in South Korea. Our findings highlight the critical role of innovation, stakeholder engagement, resource availability, and regulatory environment in driving startups’ SDG-related activities. The paper concludes with implications for policy and practice, emphasizing the need for supportive ecosystems to enhance startups’ contributions to sustainable development. © 2024, Creative Publishing House. All rights reserved.",Not About Sufficiency
Role and Potential of Copper Nanocomposites for Use in Power and Electrical Systems: An Overview,"This paper focuses on the role and significance of material development for simultaneous enhancement of electrical properties, thermal properties, and mechanical properties as economies shift towards reduced carbon emission with increased importance and emphasis being given to a “greener environment”, thereby emphasizing upon electrification as a potentially viable source of “clean” energy. In this manuscript, an effort is made to elaborate upon recent developments in the domain of copper nanocarbon composite materials for comparison with commercially pure copper with the prime objective of meeting the emerging demands of electrical devices. Carbon nanotubes and graphene have been some of the most widely studied materials due to a healthy combination of attractive physical properties and mechanical properties. The addition of these carbon allotropes to a copper matrix is anticipated to significantly enhance the electrical properties, thermal properties, and mechanical properties of the resultant copper nanocomposite. Further, integration of the constituent phases present is a non-trivial task that often results in detrimental effects and observably lower levels of enhancement than expected. This paper discusses the various methods of synthesis of the high-performing copper nanocarbon composites compiled in the published literature and attempts to consolidate the key findings in accordance with the process-structure–property framework. This is essential so that they can better fulfil their role and potential as next-generation materials for selection and use in power and electrical systems. © 2022, The Minerals, Metals & Materials Society.",Not About Sufficiency
AI-enabled Green Business Strategy: Path to carbon neutrality via environmental performance and green process innovation,"This study aims to comprehend and test the mediating effect of Green Process Innovation (GPI) and the moderating effect of Green Dynamic Capabilities (GDC) on Artificial Intelligence (AI) enabled Green Business Strategies (GBS) and Environmental Performance (EP) relationship. 252 manufacturing sector employees in North India participated in the data collection. The study used Structural equation modelling and Process Macro for investigating the hypothesized model. The results supported the hypothesized association between AI-enabled GBS and EP. The study found that GPI mediate the constructive association between AI-enabled GBS and EP. GDC emerged as significant moderators for AI-enabled GBS and EP relationship. The article offers some helpful inputs for the Indian manufacturing industry to understand the importance of AI-enabled GBS in enhancing EP to move towards Carbon neutrality. The results suggest some practical implications for organizations wherein firms can maintain their focus on GPI at the organizational level by having AI-backed GBS, which will help the business achieve better EP. There is a scope to dig deep on comprehending the moderating impact of GDC in this context. The study recommends that GDC can further boost GPI, which will ultimately impact the firm's goal of carbon neutrality by shaping EP. © 2024 Elsevier Inc.",Not About Sufficiency
Data-driven photocatalytic degradation activity prediction with Gaussian process,"Photocatalysis has emerged as a powerful technology with beneficial impacts on the fields of science and engineering. To date, most photocatalysis research are experimentally-based that strongly rely on various experimental conditions. As the coronavirus pandemic hit the world in 2020, research and experiments were disrupted in various scientific disciplines. During these unprecedented times, machine learning plays a vital role in the continuity of photocatalysis research, notably for researchers under physical access restrictions. More specifically, machine learning is capable of predicting the photocatalytic efficiency and analysing the photocatalytic activity. In recent work, it was demonstrated that a Support Vector Regression (SVR) model succeeded in predicting the efficiency of methyl tert-butyl ether (MTBE) photodegradation using titanium dioxide (TiO2) as a photocatalyst, achieving a Root Mean Square Error (RMSE) of 5%. In this work, we investigate the applicability of the Gaussian Process (GP) technique to predict the photodegradation efficiency of contaminants catalyzed by pure and doped-titanium dioxide (TiO2); and we compare their performance with the current state-of-the-art SVR. Within this context, we discuss the foundations of both the machine learning models, as well as demonstrate how photocatalysis researchers can apply them to solving relevant problems in the field of photocatalysis. © 2022 The Institution of Chemical Engineers",Not About Sufficiency
Evolving alliance between corporate environmental performance and financial performance: A bibliometric analysis and systematic literature review,"This study aims to overview the existing literature, knowledge framework, and intellectual structure mapping in the field of corporate environmental performance (CEP) and corporate financial performance (CFP) by employing a bibliometric analysis approach to selected 311 papers sourced from the Scopus database between 1994 and 2022. It presents the publication growth, influential sources, productive authors, and collaboration index of countries using Biblioshiny software. Stringent regulatory regime and stakeholders' pressure followed by a growing trend of publication motivated us to comprehend the evolving facets of the relationship using co-citation analysis followed by a systematic literature review using coupling analysis which identified five research themes as CEP–CFP relationships—facets, strategies and dimensions, and methodological choices during the initial phase of 1994–2014; and green innovation and corporate sustainability practices, environmental disclosure and environmental responsibility, and green development behavior and practices during 2015–2022. From the insights congregated from research themes, the study discusses prominent developments and provides future research directions to further enrich the field of CEP and CFP. Our findings provide various global regulatory frameworks, government, policymakers, and firm managers the need to explore the dynamic factors while formulating the strategic environmental policy and how it contributes to the financial performance of the firms. © 2023 Albert P. Viragh Institute for Ethics in Business at Duquesne University.",Not About Sufficiency
Peri-Urbanization in Populous Developing Asian Countries: A Systematic Review,"Peri-urbanization in developing countries is a double-edged sword. It creates many economic opportunities but disrupts peri-urban livelihoods. Through a systematic literature review, we present a comprehensive overview of peri-urbanization and livelihood dynamics in China, India, and Indonesia. Data shows that physical urban development is outpacing population growth, leading to increased livelihood assets and outcomes but also disruptions. The rapid urban expansion increased peri-urban livelihood assets, leading to increased income and well-being for off-farm workers, while farmers faced landlessness, water degradation, and migrant competition. The findings encourage regional scientists and professionals collaboration with the government on peri-urban planning to develop a common framework for sustainable peri-urban livelihoods that anticipates spatial-demographic changes and livelihood pattern dynamics to identify and address future challenges. © 2024 The authors.",Not About Sufficiency
Socioeconomic factors affecting households' use of indigenous forest management practices in managing non-wood forest products: evidence from forest communities in Nigeria derived savannah,"Although indigenous forest management practices have been used effectively by local people in the management and conservation of forest resources, these practices are eroding, causing negative consequences on the welfare of the people and their forests. To stem the erosion of the indigenous practices and instead stimulate, preserve, or improve their use, this study determines the socioeconomic factors that drive the household's use of the practices in the management and conservation of plant species of non-wood forest products (NWFPs). The study was carried out in Nigeria derived savannah. Data was collected from 200 randomly selected households in 10 randomly selected forest communities. Multivariate probit model was used to estimate the socioeconomic factors that influence the simultaneous use of indigenous forest management practices by households. Given multiple use of the practices, the result shows that the indigenous forest management practices used by the households are selective weeding (82.98%), controlled harvesting (82.45%), enrichment planting (75.53%), fire breaks (76.06%) and indigenous protective mechanism (45.74%). The majority (71.28%) of the respondents said they managed bush mango (Irvingia gabonensis and wombulu) using the practices, while the lowest proportion (21.28%) managed bush buck (Gongronema latifolium). The result of the multivariate probit model shows that virtually all the indigenous forest management practices are positively and significantly associated and are thus, complements. However, local protective mechanisms and controlled harvesting, local protective mechanisms and selective weeding, and local protective mechanisms and enrichment planting are not significantly associated. Farming occupation significantly increases the likelihood of simultaneous use of controlled harvesting, enrichment planting, and fire breaks as indigenous forest management practices in the management and conservation of NWFP. On the other hand, age significantly reduces the likelihood of the use of controlled harvesting and selective weeding. The study recommends the provision of support for young people who are more likely to be involved in the indigenous forest management practices; support to farmers who simultaneously use the practices, for example, through the provision of credit facilities; and a proper definition of user rights in community forests. © 2020 The Authors",Not About Sufficiency
"Liquefied Natural Gas: Redefining Nature, Restructuring Geopolitics, Returning to the Periphery?","The liquefied natural gas (LNG) industry began as a means of making use of natural gas resources in socially remote regions and of natural gas associated with oil production. Natural gas was transformed from a waste product into LNG that could be moved thousands of miles to market, redefining “waste” as a valuable raw material. As the newest large-scale LNG exporter, the United States entered the LNG industry based on another redefinition of nature: the extraction of natural gas previously economically and technologically inaccessible in shale formations. Hydraulic fracturing and new drilling technologies have created reserves of natural gas that are driving down prices with excess production and provoking a search for new markets via LNG exports. Liquefied natural gas is reshaping economies, communities, industries, and ecosystems in the United States and in other parts of the world. This article analyzes the role of the LNG industry with a particular focus on the economic and geopolitical consequences for the United States. The United States is returning to its historical role of energy exporter. Some view the return to this role as an economic and geopolitical boon that will enhance the U.S. economy and the nation’s global standing. A contrasting interpretation sees the United States sliding into the extractive periphery, serving the energy demands of a growing China, much like the United States once did for Europe and especially Great Britain. This view condemns what it views as the exploitation of U.S. natural resources to meet China’s energy needs while leaving large areas of the United States with depleted resources, damaged ecosystems, and disrupted communities. © 2020 American Journal of Economics and Sociology, Inc.",Not About Sufficiency
Garden ecosystem services of Sub-Saharan Africa and the role of health clinic gardens as social-ecological systems,"Rapid urbanization is predicted to take place in Africa in the near future and currently stressed cities will be even more overburdened in terms of pressure on green areas and increasing urban poverty. Effectively planning for and conserving current urban green infrastructure will be essential to ensure resilience and maintenance of quality urban environments. Gardens represent major portions of urban green infrastructure. In this paper we review literature to determine the current status of garden ecosystem services under the main themes of provisioning, regulating, supporting and cultural services in sub-Saharan Africa and identify the current challenges in optimizing these ecosystem services. Studying gardens as social-ecological systems might be the key to promote and enhance their resilience capacity in a changing world, acknowledging the fact that gardens are communities of practice in which social learning may occur. Studies on health clinic gardens in the North-West Province of South Africa have indicated how some of the challenges in terms of optimizing garden ecosystem services can be addressed. Multiple stakeholders involved in the health clinic gardens contribute towards a co-production of knowledge that could lead to social learning on aspects such as cultivation of nutritious food. More detailed studies on health clinic gardens are however, necessary to be able to develop a community-based resource management framework that can be implemented in the North-West Province and potentially in other South African provinces and countries in Sub-Saharan Africa. © 2017 Elsevier B.V.",Not About Sufficiency
Periodic closures as adaptive coral reef management in the Indo-Pacific,"This study explores the social, economic, and ecological context within which communities in Papua New Guinea and Indonesia use adaptive coral reef management. We tested whether periodic closures had positive effects on reef resources, and found that both the biomass and the average size of fishes commonly caught in Indo-Pacific subsistence fisheries were greater inside areas subject to periodic closures compared to sites with year-round open access. Surprisingly, both long-lived and short-lived species benefited from periodic closures. Our study sites were remote communities that shared many socioeconomic characteristics; these may be crucial to the effectiveness of adaptive management of reef resources through periodic closures. Some of these factors include exclusive tenure over marine resources, a body of traditional ecological knowledge that allows for the rapid assessment of resource conditions, social customs that facilitate compliance with closures, relatively small human populations, negligible migration, and a relatively low dependence on fisheries. This dynamic adaptive management system, in which communities manage their resources among multiple social and ecological baselines, contrasts with western fisheries management practices, centered on maintaining exploited populations at stable levels in which net production is maximized. Copyright © 2006 by the author(s).",Not About Sufficiency
"The unintended consequences of formal fisheries policies: Social disparities and resource overuse in a major fishing community in the Gulf of California, Mexico","This study investigates the local social and fisheries impact of formal fisheries policies in Bahía de Kino, one of the most important fishing villages in terms of extraction of benthic resources in the Northern Gulf of California, Mexico. The paper focuses on cross-scale institutional interactions, describing how existing formal policies are functioning on the ground, how these policies interact with local arrangements, and how this interaction may affect the incentives of different actors towards sustainable fisheries. Besides providing lessons on how the performance of a local fishery could be improved, this paper addresses the question of whether the formal institutional structure of Mexican fishing regulations is effective in promoting responsible behavior by small-scale fishery stakeholders. It is argued that the design of the most widely used management tool to regulate access to marine resources throughout Mexico -the permit (licensing) system- provides the wrong incentives for sustainable-use. Granting secure rights to resources to those actively involved in the fishery is a necessary step for promoting sustainable fishing practices. © 2009 Elsevier Ltd. All rights reserved.",Not About Sufficiency
Peer navigation for smoking cessation in smokers with HIV: Protocol for a randomized clinical trial,"Background: Smoking prevalence in persons with HIV (PWH) is high (40%) and cessation rates remain low. Lack of social support and poor adherence to nicotine replacement therapy (NRT) are related to poor cessation outcomes; thus, both factors represent possible targets for smoking cessation interventions. Peer navigators (PNs) have been integrated into HIV care with great success to improve engagement and adherence to antiretroviral therapy. However, no clinical trial has evaluated the potential for PNs to provide social support and improve NRT adherence for smoking cessation. We developed a treatment protocol that targets social support, adherence, and self-efficacy for quitting by incorporating PNs into a smoking cessation program. This randomized trial will test whether this approach results in higher rates of 7-day point prevalence abstinence at 12- and 24-weeks, compared to standard treatment. Methods: Seventy-two smokers with HIV will be randomized to either Peer Navigation Social Support for smoking cessation (PNSS-S) or standard cessation counseling. All participants will meet with a nurse for a smoking cessation counseling session, which will include discussion of FDA-approved cessation pharmacotherapy. Participants assigned to PNSS-S will receive weekly phone calls from the PN for 12 weeks. The PN will address readiness to quit, using medication to quit, common barriers to cessation, high risk situations, slip management, and maintaining abstinence. Smoking cessation outcomes will be measured at 4, 12, and 24 weeks following the baseline appointment. Conclusion: Results from this study will provide preliminary evidence of whether incorporating a peer navigator-based intervention into smoking cessation treatment can improve smoking cessation outcomes in PWH. © 2021 Elsevier Inc.",Not About Sufficiency
Business as usual: Corporatization and the changing role of social reproduction in the organic agrofood sector,,Not About Sufficiency
Augmented reality: Panacea or Pandora's Box?,"Augmented reality technology holds great promise for extending and enhancing users' capabilities across numerous applications in both work and personal life. It would be easy to see AR, then, as a panacea, but thoughtful design is required if the benefits are to be realized without also realizing the nascent technology's great potential for harm. Current applications in commercial, military, and education and training settings are herein reviewed, along with consideration of potential future directions. This chapter also identifies hazards posed by poor design or haphazard application and provides recommendations and best practices for those engaged in the design of AR that seek to maximize the human utility of this rapidly maturing technology. © 2021 by IGI Global. All rights reserved.",Not About Sufficiency
Agricultural intensification alters bat assemblage composition and abundance in a dynamic Neotropical landscape,"The recent trend of agricultural intensification in tropical landscapes poses a new threat to biodiversity conservation. Conversion of previously heterogeneous agricultural landscapes to intensive plantation agriculture simplifies and homogenizes the landscape, reducing availability, and connectivity of natural habitat for native species. To assess the impact of agricultural intensification on bats, we characterized the bat assemblage in the Sarapiquí region of Costa Rica, where heterogeneous land uses are being converted to intensive, large-scale pineapple plantations. In 2012 and 2013, we sampled bats in 20 remnant forest patches surrounded by varying proportions of pasture, mature forest, and pineapple and captured 1821 individual bats representing 39 species. We used ordination analyses to evaluate changes in species composition, where pineapple is the main component of the agricultural matrix. We identified landscape metrics specifically correlated with pineapple and used multiple linear regression to test their effects on bat species richness, diversity, and guild-specific relative abundance. Results suggest pineapple expansion is driving changes in assemblage composition in remnant forest patches, resulting in new assemblages with higher proportions of frugivorous bats and lower proportions of insectivorous bats than in continuous mature forests. In addition, while pineapple does not diminish total bat species richness and diversity, the reduced forest cover and increased distance between forest patches in pineapple plantations has a significant negative impact on the relative abundance of insectivores. We also identify a potential threshold effect whereby patches surrounded by more than 50 percent forest can retain assemblage composition similar to that found in continuous mature forest. © 2016 The Association for Tropical Biology and Conservation",Not About Sufficiency
Mitochondrial iron chelation ameliorates cigarette smoke-induced bronchitis and emphysema in mice,"Chronic obstructive pulmonary disease (COPD) is linked to both cigarette smoking and genetic determinants. We have previously identified iron-responsive element-binding protein 2 (IRP2) as an important COPD susceptibility gene and have shown that IRP2 protein is increased in the lungs of individuals with COPD. Here we demonstrate that mice deficient in Irp2 were protected from cigarette smoke (CS)-induced experimental COPD. By integrating RNA immunoprecipitation followed by sequencing (RIP-seq), RNA sequencing (RNA-seq), and gene expression and functional enrichment clustering analysis, we identified Irp2 as a regulator of mitochondrial function in the lungs of mice. Irp2 increased mitochondrial iron loading and levels of cytochrome c oxidase (COX), which led to mitochondrial dysfunction and subsequent experimental COPD. Frataxin-deficient mice, which had higher mitochondrial iron loading, showed impaired airway mucociliary clearance (MCC) and higher pulmonary inflammation at baseline, whereas mice deficient in the synthesis of cytochrome c oxidase, which have reduced COX, were protected from CS-induced pulmonary inflammation and impairment of MCC. Mice treated with a mitochondrial iron chelator or mice fed a low-iron diet were protected from CS-induced COPD. Mitochondrial iron chelation also alleviated CS-induced impairment of MCC, CS-induced pulmonary inflammation and CS-associated lung injury in mice with established COPD, suggesting a critical functional role and potential therapeutic intervention for the mitochondrial-iron axis in COPD. © 2016 Nature America, Inc. All rights reserved.",Not About Sufficiency
Floral resources shape parasite and pathogen dynamics in bees facing urbanization,"Urbanization is associated with increases in impervious land cover, which alters the distribution of resources available to wildlife and concentrates activity in unbuilt spaces such as parks and gardens. How resource shifts alter the dynamics of parasite and pathogen transmission has not been addressed for many important species in urban systems. We focus on urban gardens, resource-rich “islands” within the urban matrix, to examine how the availability of floral resources at local and landscape scales influences the prevalence of six RNA viruses and three parasites in honey bees and bumble bees. Because parasites and pathogens are transmitted at flowers between visitors, we expected that floral abundance would concentrate bees within gardens, amplifying infection rates in pollinators, unless increases in floral resources would enhance bee diversity enough to dilute transmission. We found that garden size and flowering perennial plant abundance had a positive, direct effect on parasite and pathogen richness in bumble bees, suggesting that resource provisioning amplifies transmission. We also found that parasitism rates in honey bees were positively associated with parasites and pathogens in bumble bees, suggesting spillover between species. Encouragingly, we found evidence that management may mitigate parasitism through indirect effects: garden size had a positive impact on bee diversity, which in turn was negatively associated with parasite and pathogen richness in bumble bees. Unexpectedly, we observed that that parasite and pathogen richness in honey bees had no significant predictors, highlighting the complexity of comparing transmission dynamics between species. Although floral resources provide bees with food, we suggest more research on the tradeoffs between resource provisioning and disease transmission to implement conservation plantings in changing landscapes. © 2022 John Wiley & Sons Ltd.",Not About Sufficiency
Limited effects of tree planting on forest canopy cover and rural livelihoods in Northern India,"Many countries have adopted large-scale tree planting programmes as a climate mitigation strategy and to support local livelihoods. We evaluate a series of large-scale tree planting programmes using data collected from historical Landsat imagery in the state of Himachal Pradesh in Northern India. Using this panel dataset, we use an event study design to estimate the socioeconomic and biophysical impacts over decades of these programmes. We find that tree plantings have not, on average, increased the proportion of forest canopy cover and have modestly shifted forest composition away from the broadleaf varieties valued by local people. Further cross-sectional analysis, from a household livelihood survey, shows that tree planting supports little direct use by local people. We conclude that decades of expensive tree planting programmes in this region have not proved effective. This result suggests that large-scale tree planting may sometimes fail to achieve its climate mitigation and livelihood goals. © 2021, The Author(s), under exclusive licence to Springer Nature Limited.",Not About Sufficiency
Contrasts and conflicts in anthropology and archaeology: The evolutionary/interpretive dichotomy in human behavioural research,"Evolutionary theory continues to transform how we understand ourselves and our place in the world, providing a powerful, general framework within which to understand the evolution of human behavioural diversity. Within and beyond biology, appreciation of evolution as a guiding principle has allowed previously disparate disciplines to communicate and integrate (Dunbar and Barrett 2007). Evolutionists have called for the social sciences to become more Darwinian (e.g., Boyd and Richerson 1985, 2005; Cartmill 1994; Gintis 2004; Henrich et al. 2008; Lieberson and Lynn 2003; Mesoudi 2007; Mesoudi et al. 2006; Sear et al 2007; Shennan 2002), yet a profound mistrust of the evolutionary approach to human behaviour is still pervasive in many social science disciplines (Blute 1997; Boone and Smith 1998; Bryant 2004; Hodgson 2002; Ingold 2000; Marks 1995, 2004; Rose 1999; Steel 2004). A sometimes bitter divide has emerged between those who consider themselves on one or the other side of an intellectual boundary that supposedly separates ‘interpretive’ and evolutionary approaches to behaviour. Disagreements abound over the usefulness and validity of scientifi c approaches in anthropology and archaeology, over the methods that may be justifi ably used to examine human behaviour, and over the use and understanding of evolutionary theory and terminology (Aberle 1987; Carrithers et al. 1990; Dunnell 1982; Trigger 1998). Unhelpful caricatures of the work of each ‘side’ contribute to a general feeling that the differences are irreconcilable (see Fearn 2008 for recent mudslinging in anthropology; Kristiansen 2004 for discussion in archaeology). Many evolutionists are enthusiastic about subdisciplinary communication in the behavioural sciences (we include ourselves), but reconciliation under Darwinian theory may not be realistic, since there are many in the social sciences who do not wish to study evolutionary approaches to human behaviour. Moreover, disagreements over the validity of disparate research areas will not be resolved through enforcing a shared theory. However, integration may be possible through shared commitments to basic ‘scientific’ methodological approaches that enable communication and critical evaluation. This will in turn depend on a commitment to evidence-based research. © 2011 Taylor & Francis.",Not About Sufficiency
